player,player_url,flag_url
Saddiq Bey,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630180.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Sam Hauser,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630573.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Sam Merrill,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630241.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Sandro Mamukelashvili,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630572.png,https://www.worldometers.info//img/flags/small/tn_gg-flag.gif
Santi Aldama,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630583.png,https://www.worldometers.info//img/flags/small/tn_sp-flag.gif
Scottie Barnes,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630567.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Scotty Pippen Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630590.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Seth Curry,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203552.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Shaedon Sharpe,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631101.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif
Shai GilgeousAlexander,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628983.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif
Shake Milton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629003.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Shaquille Harrison,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627885.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Simone Fontecchio,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631323.png,https://www.worldometers.info//img/flags/small/tn_it-flag.gif
Skylar Mays,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630219.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Spencer Dinwiddie,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203915.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Stanley Umude,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630649.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Stephen Curry,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201939.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Svi Mykhailiuk,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629004.png,https://www.worldometers.info//img/flags/small/tn_up-flag.gif
TJ McConnell,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
TJ Warren,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203933.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Taj Gibson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201959.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Talen HortonTucker,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629659.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tari Eason,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631106.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Taurean Prince,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627752.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Terance Mann,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629611.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Terry Rozier,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626179.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Terry Taylor,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630678.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Thaddeus Young,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201152.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Thanasis Antetokounmpo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203648.png,https://www.worldometers.info//img/flags/small/tn_gr-flag.gif
Theo Maledon,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630177.png,https://www.worldometers.info//img/flags/small/tn_fr-flag.gif
Thomas Bryant,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tim Hardaway Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203501.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tobias Harris,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202699.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Torrey Craig,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628470.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Trae Young,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629027.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tre Jones,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630200.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tre Mann,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630544.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Trendon Watford,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630570.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Trent Forrest,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630235.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Trevelin Queen,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630243.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Trey Lyles,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626168.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif
Trey Murphy III,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630530.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tristan Thompson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202684.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif
Troy Brown Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628972.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Ty Jerome,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629660.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
TyTy Washington Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631102.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tyler Herro,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629639.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tyrese Haliburton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630169.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tyrese Maxey,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630178.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tyus Jones,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626145.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Udoka Azubuike,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628962.png,https://www.worldometers.info//img/flags/small/tn_ni-flag.gif
Usman Garuba,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630586.png,https://www.worldometers.info//img/flags/small/tn_sp-flag.gif
Vince Williams Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631246.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Vit Krejci,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630249.png,
Walker Kessler,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631117.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Wendell Carter Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628976.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Wendell Moore Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631111.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Wenyen Gabriel,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629117.png,https://www.worldometers.info//img/flags/small/tn_od-flag.gif
Wesley Matthews,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202083.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Xavier Moon,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629875.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Xavier Tillman Sr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Yuta Watanabe,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629139.png,https://www.worldometers.info//img/flags/small/tn_ja-flag.gif
Zach Collins,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628380.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Zach LaVine,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203897.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Zavier Simpson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630285.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Zeke Nnaji,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630192.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Ziaire Williams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630533.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Zion Williamson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629627.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Alize Johnson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628993.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Andre Iguodala,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2738.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Anthony Lamb,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630237.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Austin Rivers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203085.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Blake Griffin,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201933.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Bryn Forbes,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627854.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Carlik Jones,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630637.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Chris Silva,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629735.png,https://www.worldometers.info//img/flags/small/tn_gb-flag.gif
Damion Lee,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Davon Reed,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628432.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Devon Dotson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629653.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Dewayne Dedmon,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203473.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Duane Washington Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630613.png,https://www.worldometers.info//img/flags/small/tn_gm-flag.gif
Facundo Campazzo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630267.png,https://www.worldometers.info//img/flags/small/tn_ar-flag.gif
Frank Jackson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628402.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Frank Kaminsky,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626163.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Gabe York,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628221.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
George Hill,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201588.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Goran Dragic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201609.png,https://www.worldometers.info//img/flags/small/tn_si-flag.gif
Gorgui Dieng,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203476.png,https://www.worldometers.info//img/flags/small/tn_sg-flag.gif
Isaiah Roby,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629676.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Isaiah Todd,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630225.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
JaMychal Green,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203210.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Jarrett Culver,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629633.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Jay Scrubb,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630206.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Joe Wieskamp,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630580.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Jordan Schakel,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630648.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Josh Christopher,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630528.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Juancho Hernangomez,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627823.png,https://www.worldometers.info//img/flags/small/tn_sp-flag.gif
Justise Winslow,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626159.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
KZ Okpala,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629644.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Kai Jones,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630539.png,
Kemba Walker,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202689.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Kevin Porter Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629645.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Khem Birch,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203920.png,https://www.worldometers.info//img/flags/small/tn_ca-flag.gif
Leandro Bolmaro,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630195.png,https://www.worldometers.info//img/flags/small/tn_ar-flag.gif
Louis King,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629663.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Mac McClung,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630644.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Malcolm Hill,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630792.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Marko Simonovic,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630250.png,https://www.worldometers.info//img/flags/small/tn_mj-flag.gif
McKinley Wright IV,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630593.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Montrezl Harrell,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626149.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Nathan Knight,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630233.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Nerlens Noel,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203457.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
PJ Dozier,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628408.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Raul Neto,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203526.png,https://www.worldometers.info//img/flags/small/tn_br-flag.gif
Ricky Rubio,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201937.png,https://www.worldometers.info//img/flags/small/tn_sp-flag.gif
Rodney McGruder,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203585.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Romeo Langford,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629641.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Rudy Gay,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200752.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Serge Ibaka,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201586.png,
Stanley Johnson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626169.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Sterling Brown,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Steven Adams,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png,https://www.worldometers.info//img/flags/small/tn_nz-flag.gif
Terence Davis,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629056.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Terrence Ross,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203082.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Theo Pinson,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629033.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Tony Bradley,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628396.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Udonis Haslem,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2617.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Vernon Carey Jr,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630176.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Victor Oladipo,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203506.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Vlatko Cancar,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628427.png,https://www.worldometers.info//img/flags/small/tn_si-flag.gif
Will Barton,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203115.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
Willy Hernangomez,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626195.png,https://www.worldometers.info//img/flags/small/tn_sp-flag.gif
Xavier Sneed,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630270.png,https://www.worldometers.info//img/flags/small/tn_us-flag.gif
