player,nationality,player_origin,avg_per,avg_ts,avg_usg,avg_ws_48,avg_bpm,avg_vorp,avg_off_rating,avg_def_rating,composite_score
John Konchar,USA,USA,12.021823980560407,0.5643314602475511,10.029318854886476,0.11942311489103197,0.5593439137368061,0.8792543093628977,110.54032196825878,108.73057939099401,0.30553941695391734
Jonas Valanciunas,Lithuania,International,20.15127519840947,0.6153840913905775,22.72967423365872,0.15810674184769322,0.9428711112559686,1.5627853918485082,113.70158890536644,112.2627788732624,0.5087254852689682
Jonathan Kuminga,DRC,International,15.389112938887415,0.598214999557796,22.34723622534713,0.10667993278500046,-1.0882860175112763,0.40121606084726275,112.58760944547625,111.21715309100558,0.4229149509074567
Jordan Clarkson,USA,USA,14.194568602150536,0.5377102107526881,26.939440860215054,0.04520435268817205,-2.0029384946236557,0.04196301075268815,115.76042494623655,113.96166193548387,0.45176819591416706
Jordan Goodwin,USA,USA,13.725026643807052,0.49191005977480184,18.130661229785456,0.07598915712895603,-0.13066122978545935,0.5556878735925118,106.36706362077753,110.72275149437004,0.30406954590264196
Jordan Nwora,USA,USA,11.053002610966058,0.5335718015665797,19.4,0.04254569190600522,-3.0973890339425587,-0.29921671018276763,108.24673629242821,114.856135770235,0.3724036013783314
Jordan Poole,USA,USA,14.254406162702107,0.566467197155676,27.24313891475493,0.05809117074409549,-1.6296199102683484,0.18406839922119697,110.49260983662067,112.32400744942014,0.4117412554469049
Jose Alvarado,USA,USA,13.232689459587208,0.5285601071372302,18.621414841657476,0.0904778320466362,-0.030502599653379543,0.4959602962029305,113.78838191271467,106.41763352765085,0.2913309284688774
Josh Giddey,Australia,International,15.870246681816685,0.5222232322234298,23.431735994466948,0.06805612093666633,0.7109672957217666,1.4747785133221354,111.38200770674833,111.88482692751046,0.40327411042358946
Josh Green,Australia,International,10.899094313759084,0.606972658066727,13.869539568697524,0.0853201233691528,-2.154617775928328,-0.10973245538883314,113.83289109734903,112.72223337331407,0.39554196784574513
Josh Hart,USA,USA,13.720765137350783,0.5799960304904358,14.497261613691933,0.11073838630806845,0.54981159211851,1.5154379404573566,115.70768301452611,112.29426146986913,0.43215844921462754
Josh Okogie,Nigeria,International,12.76058091286307,0.5397136929460582,15.74979253112033,0.10224481327800829,-0.32448132780082983,0.51701244813278,112.85850622406639,109.45228215767634,0.3352308793278469
Josh Richardson,USA,USA,12.254765453126106,0.5664958484138812,17.602630520663304,0.08418633643223807,-0.7343079507013932,0.5009131123885222,109.9533177205308,111.43215764199368,0.36221746319174036
Jrue Holiday,USA,USA,17.765662913240224,0.5920624050994482,21.542795074943246,0.1435591202249049,2.7928950493858715,2.6970413578483696,118.62254461265543,109.51723168513313,0.47664001023926805
Julius Randle,USA,USA,18.27622655174911,0.5516618381980154,29.299823278047366,0.10460210038386325,2.097299920330267,2.5107047149996378,114.75898167596145,113.62357934381109,0.5258333394878166
Justin Holiday,USA,USA,8.757173850159097,0.530448799537171,15.364550188024298,0.026596326294474976,-2.6354498119757013,-0.15122938964420016,107.77541220711598,113.89999999999999,0.32409466899836703
Jusuf Nurkic,Bosnia and Herzegovina,International,18.18583088992788,0.5757300103019257,21.336151834535226,0.11448442824312548,0.5736191457326254,1.1325144623187258,115.55472699896981,111.7528409541168,0.46100166732991
KarlAnthony Towns,USA,USA,21.71556453044559,0.6332515977276763,27.620042606071365,0.1760554322740991,3.8752662879460327,3.455223681874667,116.63006390910705,110.47526628794604,0.5591598170826451
Kawhi Leonard,USA,USA,23.499794097460537,0.6247151681537406,26.71413864104324,0.1882827728208648,5.756966369251887,4.014550446122169,118.82889498970489,111.52827728208648,0.6063473593238631
Keegan Murray,USA,USA,12.82043772127454,0.5824277438043128,16.997006758931445,0.09168393949147087,-0.7561313163823623,0.7999999999999999,117.44686192468619,115.17438043128418,0.48504282412220906
Keita BatesDiop,USA,USA,13.90838278623895,0.596703946549363,15.946370917541604,0.08543017803046023,-1.3932937710088393,0.2620118686973482,107.66368842594513,112.47487239075403,0.3744489818803759
Keldon Johnson,USA,USA,14.918394308943089,0.5638610033259424,23.588054323725057,0.06790119179600887,-1.2897450110864743,0.42605783444198075,110.77236234294162,115.9443920916482,0.4716978944515845
Kelly Olynyk,Canada,International,15.823049894588895,0.6515382993675335,17.65769501054111,0.11880744905130007,1.0640899508081518,1.4371749824314828,114.17055516514407,117.4704848910752,0.5706281525940571
Kelly Oubre Jr,USA,USA,14.358806716684532,0.5436503036798856,23.746237942122185,0.06796763129689175,-1.6473311897106107,0.15326187924258663,111.66265809217576,113.78763844230083,0.42503280968849566
Kenrich Williams,USA,USA,13.882616699539778,0.5600715318869164,14.593662064431296,0.10854188034188035,0.12372123602892837,0.6588954635108482,107.9850624589086,105.01389875082182,0.23873595286896374
Kentavious CaldwellPope,USA,USA,11.589597230431476,0.5895342959272706,15.297970671845531,0.08189051197613216,-1.2988178670944859,0.43422837681893656,117.71275577697091,112.08369500971035,0.41415765778361757
Kevin Durant,USA,USA,23.791169421741532,0.6416242241750137,30.128501198303937,0.17296884409758495,5.802697720149941,4.354341547348368,117.24573219443249,111.39727769925643,0.6134653134179302
Kevin Huerter,USA,USA,13.252576800402888,0.585824307537351,18.335937552459292,0.08573479939566896,-0.2808057747188182,0.9074131274131274,118.39106261541045,114.67298975994628,0.4904616290073893
Kevin Love,USA,USA,17.229563854792374,0.5798271089057196,22.417106294071562,0.1443980151475581,3.01982240793941,1.7468529642204231,111.85408722904153,108.37027944633063,0.4070761554603566
Kevin Porter Jr,USA,USA,14.889267734553773,0.5484944825832697,24.20290872107806,0.045183549453343505,-0.46800406814136797,0.765997965929316,109.79217645563183,117.26690058479531,0.48328274497817847
Kevon Looney,USA,USA,16.3966730855902,0.615576965624616,11.337964518375875,0.19093534641701151,1.3085590199532922,1.4590035645511537,115.02169869299793,110.78679067480643,0.4441269753400928
Khris Middleton,USA,USA,17.649180327868855,0.5843770491803278,25.552459016393442,0.1149016393442623,1.395081967213115,1.6131147540983606,116.22950819672131,111.64918032786885,0.4894287156311655
Killian Hayes,France,International,9.954075860921645,0.4610414240558975,17.72109465979038,0.006144235568125103,-3.4664864415238728,-0.6950590583929462,105.25128098486108,115.98733155880885,0.3165430479472238
KJ Martin,USA,USA,14.93858407079646,0.6215769911504425,16.35805309734513,0.09503008849557522,-0.9097345132743363,0.5741592920353982,109.71911504424779,117.3157522123894,0.4973077812198281
Klay Thompson,USA,USA,14.299132321041217,0.5760000000000001,25.29761388286334,0.07050976138828635,-0.35010845986984823,0.949891540130152,115.60043383947942,114.35379609544471,0.49039165879959734
Kristaps Porzingis,Latvia,International,23.29982592900931,0.6193927192916069,27.25342844168622,0.19227904336638157,4.443449632937258,2.9365019299175055,115.90548323620678,111.65685688337243,0.5788746696681019
Kyle Anderson,USA,USA,13.969409964617002,0.5372493066845175,14.944867552835422,0.12022930094673426,1.6530821459309553,1.643086927417041,111.58095629721718,108.48157406521948,0.3329410747994592
Kyle Kuzma,USA,USA,15.06991555661275,0.546000951474786,27.298091103710753,0.022104186489058042,-1.0048584681255948,0.5639569457659372,110.27406636536632,115.93906398667936,0.4620397744769239
Kyle Lowry,USA,USA,13.005736241138589,0.5873348124898533,16.118069159586558,0.11532750689972401,0.5271930299258617,1.2096920829049194,112.13331349098979,109.58089723469882,0.3687799587382269
Kyrie Irving,Australia,International,22.162183692596063,0.6106218369259606,28.519493908153702,0.16090253045923147,4.480506091846298,3.547563261480787,118.70857544517338,112.91462043111527,0.608893159787127
Lamar Stevens,USA,USA,10.354547156564475,0.533494968406272,15.26161947109759,0.07905050315937281,-2.84747484203136,-0.20000000000000004,110.39595600280835,110.43535221156097,0.3014337909017114
Landry Shamet,USA,USA,10.300851063829787,0.5520170212765959,17.472340425531918,0.06382127659574469,-2.141276595744681,0.06468085106382977,108.30425531914894,108.37957446808511,0.26768605309069465
Larry Nance Jr,USA,USA,15.174266831887651,0.6334469778328514,11.957083849648907,0.14814275092936802,1.3988269310202397,1.075500481894534,112.3244251686631,109.2228886135206,0.3874867797360618
Lauri Markkanen,Finland,International,19.588078127879122,0.6190014741109269,23.877538234752166,0.155473189607518,2.66895153860328,2.3941404090657823,116.35946194951171,113.44188317670906,0.5625309938467923
LeBron James,USA,USA,24.555778049526136,0.6124697798838276,31.410817792723932,0.15878761846530112,6.762739223479059,4.886630999694282,114.79295322531335,112.79217059003363,0.6223902571078511
Lonnie Walker IV,USA,USA,12.472886892609228,0.5397299918334014,22.67872601061658,0.04687290730910577,-1.8519701919150675,0.03564720293997551,109.32062066149447,113.10246018783178,0.3770474888852001
Luguentz Dort,Canada,International,11.49714706215329,0.5495809383642509,19.14743251766913,0.0687662822855849,-2.3031925733046528,-0.17485242030696568,113.24469440895344,112.29540360013583,0.37691053831490934
Luka Doncic,Slovenia,International,27.352312992125984,0.5999178149606298,36.962942913385824,0.1955866961942257,9.038656496062991,6.882193241469816,117.28569553805774,113.41760990813647,0.7129307481536395
Luke Kennard,USA,USA,13.177938584284258,0.6454466400717445,15.864195812845967,0.11747558524291062,0.5,1.0372514457123418,112.64466400717447,107.61717846429787,0.35936338192102235
Malaki Branham,USA,USA,9.094092424964268,0.5250147689375894,19.455169128156268,-0.006029537875178657,-5.402953787517866,-1.4014768937589328,107.0822772748928,118.18227727489281,0.38000354138281023
Malik Beasley,USA,USA,10.989324087956023,0.5613035669665167,18.20190217391304,0.05838515117441279,-1.5259901299350325,0.25242691154422786,114.46210332333831,112.48163730634683,0.38930968176164354
Malik Monk,USA,USA,15.583087323353189,0.5832094083532762,23.70631474138383,0.08694249480322112,0.09966111761315005,0.9907907837965307,114.03397557950636,113.55941970758293,0.4757095129097797
Marcus Morris Sr,USA,USA,11.573482473639212,0.5442425192362496,19.488311009784365,0.06217025268357556,-2.083283461574997,0.033836800607960474,111.4434454260473,114.07322361546498,0.3977484932528291
Marcus Smart,USA,USA,12.909133461918428,0.5390788446158912,18.06971115397281,0.10494613539069483,-0.19086653808157322,1.039422307945618,116.15807969139577,108.1937549983535,0.34713661622618835
Markelle Fultz,USA,USA,15.243250483702933,0.5395785087066527,20.452031552314335,0.08948519124869773,-0.14445602024110732,0.8268938830183062,110.062568834648,112.30406310462868,0.39567198203500775
Marvin Bagley III,USA,USA,17.387950147178554,0.5879428195653535,20.382676770839858,0.09996830963862968,-1.2377528652846495,0.1893405148117994,108.74529341767396,116.0293918707334,0.4765165981124301
Mason Plumlee,USA,USA,17.314317626889707,0.6488839420229623,13.567369733492649,0.15794498415502103,1.1737752610525223,1.5935944724401268,111.03353420956932,113.76156683464076,0.4881665363908555
Matisse Thybulle,USA,USA,10.735450885299905,0.5630624742645378,10.176497232008053,0.08931793018255021,0.49056366381479627,0.9167566454682712,109.53588324106694,110.74093425447225,0.32052469030874
Max Strus,USA,USA,11.624480020996,0.570344071911292,17.656459549898305,0.08554491175119744,-0.6201102289875993,0.680349058460731,112.6481005183387,110.55128272423069,0.36434381394587734
Maxi Kleber,Germany,International,10.173781353525793,0.5505199414877597,11.91045045820247,0.09124002925612011,-0.7379985371939938,0.4497784279137805,111.94154369057348,107.02754807899152,0.25995271700618217
Michael Porter Jr,USA,USA,16.0354009666262,0.6092369379480953,21.523693794809535,0.11541184689740479,0.1411846897404769,1.1764459307785693,121.18843255377145,112.14118468974048,0.5079418695092335
Mikal Bridges,USA,USA,15.384768693124803,0.5912786062765994,20.658170997543337,0.1137592816857548,0.9759281685754817,2.2075775924708485,113.90126293207847,111.48855748936022,0.4501773181613446
Mike Conley,USA,USA,15.903372734938035,0.594771226752788,17.70213500485228,0.15631662344687144,2.4942918052086482,2.4172629937795316,114.4695753853986,109.60050431932801,0.4343420323398232
Miles Bridges,USA,USA,16.709818101317193,0.5753853078994945,23.599752794893554,0.08348596096373094,0.26221082536988516,1.59546175700107,111.40552706342471,116.06576024794303,0.5090874087206032
Mitchell Robinson,USA,USA,19.86893672727273,0.6896808727272726,10.799787636363636,0.20991915636363634,2.2923403636363635,1.8614894545454543,114.08637963636363,111.84638254545453,0.5115974006203042
Mo Bamba,USA,USA,16.262744795682345,0.5879313801079414,17.02205859676176,0.12422794911333847,0.640686198920586,0.9924016962220509,105.12157286044717,111.35931380107941,0.3760744461547426
Monte Morris,USA,USA,14.829307588866618,0.5812758988151117,16.62415446680029,0.11772410118488823,0.21551264811102935,1.1,116.77412782584426,113.3740745439322,0.4690602889045261
Moritz Wagner,Germany,International,18.892502367220455,0.6467664629422398,22.285297408969615,0.16182327623310663,1.4435912886287336,1.0393647241112163,110.10179908754412,111.23079969010931,0.47563439859161516
Myles Turner,USA,USA,19.091659852820932,0.632227309893704,21.38871627146361,0.1334734260016353,1.4460343417825021,1.5457890433360586,116.02796402289451,114.43769419460341,0.5526499553320725
Naji Marshall,USA,USA,11.934824972933958,0.554221941537351,17.18289426199928,0.08116492241068206,-1.4063154095994224,0.2234211476001443,112.92789606640201,109.50754240346444,0.33125088403345504
Nassir Little,USA,USA,11.938204532248694,0.5655345729227194,15.894654270772808,0.055176060429982576,-2.157234166182452,-0.03663567693201628,110.62594421847764,115.26478791400349,0.4061987581310291
Naz Reid,USA,USA,17.036115627822944,0.599293179765131,23.11328364950316,0.11967836495031617,0.9465898825654924,1.199977416440831,109.02451671183377,108.36341463414634,0.37843095874258054
Nic Claxton,USA,USA,19.57197590046819,0.6630832105351514,15.424489377180057,0.17367433922142844,1.8783178825241087,2.009020536830128,111.42139113241684,112.13283094887241,0.4937216889792022
Nick Richards,Jamaica,International,17.354616446194758,0.7002254535662594,14.241011141404961,0.15022838197179306,-1.8908647211282779,0.022740583661516725,106.79096233464608,115.66336127099534,0.49429384898561146
Nickeil AlexanderWalker,Canada,International,10.907465830368844,0.5398957124134057,18.639449541284403,0.06192393746489421,-1.093624789365287,0.43226455719902646,110.52557573488109,108.59265586968732,0.2928430833653466
Nicolas Batum,France,International,11.517718126515506,0.6012860849959586,11.116446164972137,0.10849785170374783,0.7673161186029692,1.0565618751861148,112.67668779512485,110.55608116731187,0.3673964129771749
Nikola Jokic,Serbia,International,31.74622895578227,0.6693506374623559,29.507260835533383,0.30078976345569597,13.302742215795266,9.781615081523542,121.27799196041231,110.34939305093066,0.7718369408476158
Nikola Vucevic,Montenegro,International,18.3504356443289,0.5569140551601652,23.178220357524356,0.11279932047206599,1.2679695242017477,2.160752113872408,112.05612411680673,113.77292441538718,0.48676378191080316
Norman Powell,USA,USA,15.596921359068432,0.6149420162705376,22.77472483649705,0.09975370872547455,-0.3111660551922157,0.6936752273089808,113.10089328441538,114.65708246929334,0.5002798058603929
Obi Toppin,USA,USA,16.292103755014576,0.628317270076994,18.734799292352925,0.12874454937333368,1.1291829666359354,1.1196521565793736,115.4073804599706,111.10953081005655,0.4611014515462144
Ochai Agbaji,USA,USA,8.464565408252852,0.5241845478489904,14.41942054433714,0.023662686567164175,-3.8053380158033363,-0.7026690079016681,111.92646180860403,116.09562774363476,0.3709008713842056
OG Anunoby,United Kingdom,International,14.133062684923965,0.577633523704672,19.24162251427785,0.09083134934287483,0.13728755246679972,1.1179040803688156,114.79785316176977,109.1908208903874,0.3784920128151762
Onyeka Okongwu,USA,USA,18.667498409556792,0.6851062416059942,14.379833180179542,0.1784052449282533,0.40344949459249313,0.8951650526613416,115.58243443839682,113.80845408920618,0.5380675434756399
Oshae Brissett,Canada,International,11.95665759842817,0.5258985112975139,16.807821355701652,0.0612071714652762,-2.610148870248621,-0.18202977404972415,111.45623819239779,114.74925564875689,0.3884945775705122
Paolo Banchero,USA,USA,16.185779886728916,0.5381076075309965,28.67863156283484,0.07003688963722639,7.65345170671277e-05,1.3714832389407623,111.52859329557631,113.4784784938007,0.4590737570910637
Pascal Siakam,Cameroon,International,20.097986968536873,0.5771207818877874,26.102913064422076,0.1385432903176736,2.8266536521055694,3.2296579874755973,115.84866769769032,112.76458940749943,0.5410284360553952
Pat Connaughton,USA,USA,11.053757813635704,0.577234460988931,12.858658858222748,0.09729456108653667,-0.4371607168816066,0.6511806117998878,113.22591946503853,112.76495130106122,0.39401898028328836
Patrick Beverley,USA,USA,11.560380298595465,0.5370882941312726,13.44373223272758,0.0988234538524711,0.04059887552906979,0.7343068921223862,111.94374276148159,111.79958095558973,0.3596043547699219
Patrick Williams,USA,USA,11.132814422664186,0.5682736586063815,16.002335098011162,0.0639377307197024,-1.6359278866790672,0.23203605666046645,111.90934039204464,113.97263413936186,0.39687821665308054
Paul George,USA,USA,19.43095431197621,0.6020871406686491,27.865891682436693,0.12865062629539514,3.0253942506983864,2.863485626745967,119.14838244570606,112.27460574930161,0.5617005237831476
PJ Tucker,USA,USA,8.54371298931016,0.5797107590556025,9.140590632930863,0.09294493578404985,-1.1718987925863265,0.41405060370683694,115.21799584711222,110.15160347612091,0.32978366247311286
PJ Washington,USA,USA,12.850394220197893,0.5530306266687608,18.688770221454376,0.05864702371603582,-1.245619601068007,0.3645673001413538,111.42991361708812,114.16248782786242,0.4083780219017171
Precious Achiuwa,Nigeria,International,14.022070996675518,0.531141792543341,17.788491487985006,0.08741330685646713,-2.0898882170508046,-0.029962739016934803,110.95028447756532,110.98568464267387,0.343502799868534
Quentin Grimes,USA,USA,10.770584049204492,0.5813693132719973,14.904691709449498,0.09129604025822192,-0.6871066944543284,0.5734687134651552,112.54573527169217,111.03202104407056,0.3640192539540283
Reggie Bullock Jr,USA,USA,8.369259970942494,0.5685227070347285,11.472371936073488,0.06670815953507991,-2.064592023246005,-0.08767868022683607,114.0753573604537,112.12750152317572,0.34586066126421794
Reggie Jackson,USA,USA,11.376156436868513,0.5057353082686096,23.815733040071482,0.025865695236786033,-3.3191559557357895,-0.6570211011066053,109.75929617155819,110.43110866726236,0.2993457547476811
RJ Barrett,Canada,International,14.14356821188116,0.5372112866548757,26.784483450500126,0.052821232703654714,-1.933096027228275,-0.021718710521231203,112.3229300120387,114.8505402553394,0.4491354331727898
RJ Hampton,USA,USA,9.299846433058773,0.5077774675415329,18.191344408767275,0.011344687979896694,-3.6826888175345522,-0.5261203406393968,101.88207454976963,114.29984643305878,0.2874889149688138
Robert Covington,USA,USA,12.915365072351706,0.5754357671490113,14.101259251076993,0.09059361537611842,0.6294708936264223,0.9854744283662875,110.41326632055674,110.20000000000002,0.3458156556794659
Romeo Langford,USA,USA,9.825996533795493,0.5220866551126517,14.20415944540728,0.05435181975736568,-2.8606585788561523,-0.21299826689774695,105.56499133448874,109.5686308492201,0.2369471505194929
Royce ONeale,USA,USA,10.138962575226603,0.5657515562850256,12.372199795945525,0.08355091750580372,-0.10767570125242126,1.0705437016664447,114.48838220290111,110.93425601443167,0.3579816068864165
Rudy Gobert,France,International,20.84257639374854,0.6926055808257522,16.14527641707488,0.2176670748775367,2.3202035222766497,2.495124795894564,113.25501807790994,107.11059015628643,0.45500345894002053
Rui Hachimura,Japan,International,14.353830897457087,0.5921126248435766,19.624697187920574,0.08355445895214034,-1.4621254692701817,0.20279791278067671,111.81481595164452,112.69615611644984,0.41630303778995525
Russell Westbrook,USA,USA,15.659230295274657,0.5128190435565667,26.92663633347552,0.04340035072752264,-0.4882980236030143,0.7289824162282572,111.89047348215554,112.75393620550737,0.4120851161472572
Saddiq Bey,USA,USA,13.915985372861433,0.5457724522223674,19.67532105698489,0.07892364285403335,-0.74841321666449,0.7786469896826432,111.69247311827957,116.4497714509599,0.4684358605614961
Sam Hauser,USA,USA,12.87230667547918,0.6311282220753469,14.87230667547918,0.13144613350958362,1.1148711169861203,1.2297422339722406,118.23536021150032,106.80204890945141,0.37603326888166255
Santi Aldama,Spain,International,13.507538466207398,0.565490000303481,16.932096142757423,0.10056538496555492,0.156596157931474,0.9037692331036994,109.51125003793511,112.35853843585929,0.3900305054837538
Scottie Barnes,USA,USA,16.91639344262295,0.5458169128388248,21.113926310663857,0.1036042850186658,1.5118324947248822,2.1028242168479143,112.54698912514203,111.65573770491802,0.4308950921516488
Seth Curry,USA,USA,13.193584905660376,0.6070420485175202,18.753207547169808,0.08595687331536388,-1.142587601078167,0.5106199460916442,112.50630727762801,110.90010781671158,0.39127873527498824
Shai GilgeousAlexander,Canada,International,26.20290132036136,0.6102800555941625,32.237340745888346,0.21229957146166317,6.83042043085476,5.337914060690294,115.2363504748668,111.88655316191799,0.6400386097682049
Shake Milton,USA,USA,12.356676146722087,0.5501090206373513,18.414169036680523,0.07927521330124698,-2.0858309633194776,-0.04291548165973893,111.73964850871435,109.94250711004156,0.33126621525194905
Spencer Dinwiddie,USA,USA,14.391527079233182,0.5549199650120271,20.173089875355345,0.09783495881624024,-0.2308783439026168,1.0645819666156426,113.29861797507105,113.12578759384796,0.4366224980703122
Stephen Curry,USA,USA,21.903850251103332,0.6227886166489118,31.04327195251864,0.1672028610561558,6.081777507228732,4.488717090245015,116.46130878100745,110.22278800791356,0.5774646964304955
Steven Adams,New Zealand,International,17.563802349336058,0.5614479060265577,12.941138917262512,0.15612244637385086,1.4932328907048007,1.5294305413687435,118.12577885597548,109.31901174668027,0.41220458818775313
Talen HortonTucker,USA,USA,12.556435798477104,0.5047119536872848,22.75797955564827,0.033210389068530306,-2.164952539897778,-0.07599874830499632,110.51509857098155,112.8044800250339,0.3575836387653253
Taurean Prince,USA,USA,10.067992766726945,0.5864297769740807,15.575406871609406,0.05777817962628089,-2.432730560578662,-0.21561181434599158,112.7613019891501,113.55955394816155,0.38787514459625083
Terance Mann,USA,USA,12.967024593003117,0.5998038992528082,15.041719036073037,0.11021787322480084,-0.7548913850264735,0.6144391112870503,112.67905883517244,111.45656390717006,0.3948567986473808
Terrence Ross,USA,USA,10.095691609977324,0.5288752834467121,18.7297052154195,0.03396598639455782,-2.934467120181406,-0.31292517006802717,106.78027210884353,114.23061224489797,0.3420011896430696
Terry Rozier,USA,USA,16.549544737703453,0.5464531050078852,25.24264141399113,0.08191733864968608,0.8783780164846611,1.652136459666141,111.03684946588508,114.76735799089477,0.4801570867224843
Theo Maledon,France,International,11.084614511184284,0.5072692176677642,18.70077211309186,0.030507664357897125,-3.4792324287498584,-0.3576927444078574,104.27153400703985,113.99615078914499,0.31306896796452044
Tim Hardaway Jr,USA,USA,12.235333926011938,0.5417215378195475,21.684035778434968,0.05648034181831377,-1.861650670392075,-0.017698713645517748,115.02490883030643,113.46558230672933,0.4165741282569445
TJ McConnell,USA,USA,18.677265962724114,0.5881685210119765,21.206200836227058,0.1186041386152647,1.644674367514705,1.2747218482035292,114.30031890014882,113.95310041811354,0.5066581310456557
Tobias Harris,USA,USA,15.728571039367933,0.5811621849884211,20.21694592017436,0.11380487671979296,0.5222204059392453,1.561577441765427,115.75131453480451,111.33731371747717,0.44697471032384495
Torrey Craig,USA,USA,11.208904928582298,0.5629799769550188,13.337848120529598,0.08575672326456071,-1.3365610800704393,0.33171945996478025,109.9673783072809,114.87538535121855,0.39893939214989593
Trae Young,USA,USA,22.80054926577738,0.5874182266562045,32.69695101446026,0.1431721219594216,3.8154635130590746,3.593442439188432,116.57382019952922,115.93725479206368,0.6513158299516022
Tre Jones,USA,USA,15.254841034979892,0.5595356248577282,16.83121632900827,0.10224963957811668,-0.6477236512633735,0.6406973214963199,110.4437172774869,113.8934251460657,0.42135423380827053
Tre Mann,USA,USA,11.10942123094297,0.5141667701863355,20.50467250141163,0.023983540372670812,-3.3677978543195937,-0.4540711462450594,105.77887916431395,111.31354884246188,0.2812386311358569
Trendon Watford,USA,USA,14.531008280565029,0.6101885046273746,16.734778373112523,0.09246371164150025,-1.7576814417924989,0.1,106.44118850462738,118.11159279103752,0.47978945464809897
Trey Lyles,Canada,International,14.38097312631392,0.5963689369570173,18.025407157873406,0.10306256173855778,-0.7567817431169424,0.45577113041716266,112.91476406372686,112.18925052556926,0.4210769339499677
Trey Murphy III,USA,USA,15.649598010574856,0.6344684323619596,17.417450928317923,0.15163490185663583,2.086107824911273,2.136509814336416,114.07657838190204,110.91986286486879,0.46478699984094607
Troy Brown Jr,USA,USA,9.780945853324196,0.547971898560658,12.172378341329678,0.07138108293351611,-1.2895133653187114,0.35524331734064424,111.02289239204934,112.21048663468129,0.3364196927876024
Ty Jerome,USA,USA,12.055986634490441,0.5414230555039911,17.82645257100427,0.078367180248747,-1.54401336550956,0.10159643586411735,104.84709485799148,108.41345832559867,0.25880214472451996
Tyler Herro,USA,USA,15.723822686496295,0.562266852074819,27.292502840475507,0.07542403635808645,0.6842069561973241,1.4203530668656414,113.28808526513932,110.08469704420966,0.4162994726746299
Tyrese Haliburton,USA,USA,21.36130560131796,0.6062944810543657,22.158649093904447,0.16725082372322897,5.278439044481054,4.08074546952224,115.96219110378914,116.55158566721582,0.6373849653491177
Tyrese Maxey,USA,USA,17.71784317760856,0.5894793167318378,24.087960485696644,0.1362959456678329,1.50039102696028,2.23795019551348,116.40080263428689,111.76268779584277,0.5017447318010828
Tyus Jones,USA,USA,16.32131649868941,0.5568514047328978,16.886015431756935,0.1358615202864843,1.3073023959833132,1.4715140104108984,112.35771403256174,113.74827407981688,0.4595368939922142
Walker Kessler,USA,USA,19.865526744331707,0.6837872980082675,13.066503820618818,0.1677775272453965,1.9660152824752601,1.6330076412376302,113.69193285732182,114.24107478391582,0.5405685769739613
Wendell Carter Jr,USA,USA,17.313736108304706,0.6140773893715901,19.71097595473833,0.13503095574863608,1.1962982420691048,1.36448171347747,108.56261466963024,109.91398666397254,0.40472797521848625
Wesley Matthews,USA,USA,6.944992059580527,0.5283513498713105,10.29507146377526,0.06364865012868956,-3.0300476425168394,-0.2100158808389464,112.91526203384262,107.96995235748317,0.23164925337884812
Will Barton,USA,USA,12.369489037702964,0.531329969727548,20.224126226951654,0.0530577928630401,-1.13649206494817,0.5665993945509586,110.19650490780663,111.24865608659756,0.3440178556764757
Xavier Tillman Sr,USA,USA,14.993574652212349,0.5536162006234587,14.197464290699296,0.1257759735727911,0.49805518075652533,0.7477597357279114,108.95536686363002,109.78343181500952,0.33863445169473355
Zach Collins,USA,USA,15.3209158916296,0.5815291144359077,21.970774363121716,0.0652645572179539,-1.1249292357460574,0.29169025475131416,106.79875657096643,116.30000000000001,0.45528028835896506
Zach LaVine,USA,USA,19.456830150121828,0.6060863396997563,28.528415075060913,0.12162950954963452,2.1284150750609134,2.6543169849878177,112.22841507506091,112.4766112552071,0.5208212828530652
Ziaire Williams,USA,USA,9.52605116142311,0.5381261393707734,16.98738606292267,0.0495589532490444,-3.6523081446633343,-0.4304616289326669,108.37733019700089,110.365539547192,0.2784027407356161
